age,income_group,income_section,state,nuts2,district,plz,education,children,job_field_maingroup,job_field_group,religion,religion_practice,religion_christian,religion_islam,migration_b_germany,migration_b_g_city,migration_b_g_state,migration_b_g_nuts2,migration_b_g_district,migration_b_country,migration_s_germany,migration_s_g_city,migration_s_g_state,migration_s_g_nuts2,migration_s_g_district,migration_s_country,migration_region,subject_well_being,innovation,climate_state_manmade,politics_orientation,politics_climate,soc_inequ_climate,covid_coping,covid_finance,unemployment_rate,patent,job_Fulltime,job_Lehre,job_Other,job_Parttime,job_Pensioner,job_Selfemployed,job_Student (School),job_Student (Uni),"job_Unemployed, job seeking","job_Unemployed, not job seeking",marital_status_Divorced,marital_status_Married,marital_status_Umarried,marital_status_Widowed,gender_Female,gender_Male,politics_vote_AfD,politics_vote_Bündnis 90|Die Grünen,politics_vote_CDU|CSU,politics_vote_Die Linke,politics_vote_FDP,politics_vote_Other,politics_vote_SPD
39,1.0,13.0,7,19,134,21629,3.0,,10,28,6,0.0,7,4,1,814,5,12,133,92,1,2964,8,38,401,82,0,6.1,2.0,3.0,1.051780241808566,2.0,2.0,-0.94753951,0.79010016,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
51,2.0,20.0,7,19,339,21635,3.0,3.0,4,43,1,2.0,6,4,1,2090,8,19,340,92,1,2071,8,19,337,82,0,1.0,7.0,2.0,0.8807598146348846,2.0,1.0,0.18058881,0.79010016,7,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
67,1.0,16.0,7,19,339,21640,6.0,3.0,0,33,6,0.0,7,4,1,223,2,1,33,92,1,397,2,1,32,82,1992,6.8,6.0,3.0,-1.28549892956508,4.0,2.0,0.18058881,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
61,1.0,16.0,7,19,339,21640,2.0,2.0,3,40,6,0.0,7,4,1,1141,9,17,183,92,1,2316,9,17,180,82,1984,7.2,6.0,3.0,-0.0883559393493102,3.0,1.0,1.3087171,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35,1.0,18.0,7,19,339,21644,5.0,,3,13,6,0.0,7,4,1,1329,13,29,392,92,1,3435,13,29,389,82,2003,7.7,6.0,2.0,0.0826644878243711,2.0,2.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
44,1.0,18.0,7,19,339,21680,3.0,,7,37,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,2019,7.9,6.0,2.0,0.4247053421717343,2.0,1.0,1.3087171,-0.87218261,7,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
58,1.0,15.0,7,19,339,21680,6.0,,0,2,6,1.0,7,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,5.1,4.0,3.0,-0.0883559393493102,4.0,3.0,0.18058881,-0.041041251,7,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
63,2.0,19.0,7,19,339,21680,4.0,6.0,4,39,6,0.0,7,4,1,451,9,38,77,92,1,888,9,38,74,82,1980,5.0,4.0,3.0,-2.197607874491381,4.0,3.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25,1.0,18.0,7,19,339,21680,3.0,,4,43,1,1.0,6,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,8.2,7.0,3.0,-2.083594256375593,4.0,1.0,0.18058881,0.79010016,7,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
28,1.0,17.0,7,19,339,21680,5.0,,6,20,6,0.0,7,4,1,1959,15,33,322,92,1,3849,15,33,319,82,2016,4.5,4.0,2.0,-0.1453627484072038,2.0,2.0,-0.94753951,0.79010016,7,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
51,1.0,18.0,7,13,286,21680,6.0,,0,1,6,0.0,7,4,0,2513,16,38,404,80,0,4876,16,38,401,69,2015,9.4,6.0,3.0,-1.798560211086125,4.0,2.0,1.3087171,0.79010016,15,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
74,0.0,10.0,7,19,339,21680,5.0,4.0,3,40,1,4.0,6,4,1,837,15,33,312,92,1,2291,15,33,309,82,2017,8.1,6.0,2.0,0.2536849149980525,1.0,4.0,0.18058881,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
51,1.0,18.0,7,19,339,21682,6.0,,0,30,1,1.0,6,4,1,1550,14,30,236,92,1,4525,14,30,289,82,1999,5.4,4.0,3.0,0.8237530055769905,3.0,2.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
76,0.0,9.0,7,19,339,21682,6.0,2.0,6,20,6,0.0,7,4,1,1805,13,29,70,92,1,1647,5,12,130,82,1945,7.1,6.0,2.0,0.2536849149980525,0.0,2.0,0.18058881,0.79010016,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
47,1.0,15.0,7,19,339,21682,3.0,,4,8,1,0.0,6,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,7.0,4.0,3.0,2.76198451354538,1.0,2.0,-2.0756679,2.4523828,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31,1.0,17.0,7,19,339,21682,6.0,,3,13,6,0.0,7,4,1,1721,3,2,281,92,1,3347,3,2,278,82,2013,7.8,4.0,3.0,-0.7154308389861421,2.0,2.0,1.3087171,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
57,1.0,12.0,7,19,339,21682,6.0,1.0,0,30,1,1.0,6,4,1,831,8,19,136,92,1,2724,8,19,133,82,1971,1.0,4.0,2.0,1.621848332387504,2.0,3.0,0.18058881,1.6212416,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
50,1.0,14.0,7,19,339,21698,3.0,,4,43,6,0.0,7,4,1,2066,8,19,140,92,1,1685,8,19,337,82,0,6.1,4.0,3.0,-1.399512547680868,3.0,2.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
58,1.0,18.0,7,19,339,21698,3.0,2.0,10,28,6,0.0,7,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,0.9,1.0,1.0,1.735861950503291,0.0,4.0,-3.2037961,2.4523828,7,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
62,1.0,17.0,7,19,339,21698,4.0,,10,28,6,0.0,7,4,1,198,3,2,256,92,1,1685,8,19,337,82,1961,8.1,2.0,2.0,-0.0883559393493102,0.0,4.0,0.18058881,-0.87218261,7,40,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
64,1.0,14.0,7,19,339,21698,5.0,1.0,4,43,1,2.0,6,4,1,2383,8,19,63,92,1,4650,8,19,60,82,0,8.3,7.0,2.0,-0.6584240299282483,1.0,3.0,1.3087171,-0.87218261,7,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,0.0,11.0,7,19,339,21698,5.0,,3,13,1,0.0,6,4,1,2090,8,19,340,92,1,1685,8,19,337,82,0,5.0,6.0,3.0,-0.7154308389861421,4.0,3.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
55,2.0,19.0,7,19,339,21702,4.0,2.0,6,18,6,0.0,7,4,1,1320,10,27,198,92,1,2598,10,27,195,82,2009,9.0,6.0,2.0,1.051780241808566,2.0,4.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
43,1.0,18.0,7,19,339,21702,3.0,2.0,7,44,1,3.0,6,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,7.7,2.0,2.0,-0.6584240299282483,3.0,2.0,-0.94753951,1.6212416,7,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48,1.0,18.0,7,19,339,21702,3.0,2.0,4,10,1,1.0,6,4,1,815,8,13,134,92,1,1069,8,13,131,82,2019,1.0,6.0,1.0,0.0256576787664775,2.0,1.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
62,1.0,18.0,7,19,61,21706,3.0,,3,3,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,2007,8.2,6.0,1.0,2.76198451354538,2.0,4.0,1.3087171,-0.041041251,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
37,1.0,14.0,7,19,339,21706,2.0,2.0,4,43,1,0.0,6,4,1,394,0,32,330,92,1,3265,0,32,327,82,1996,7.5,0.0,3.0,-0.0883559393493102,3.0,3.0,0.18058881,0.79010016,7,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
52,2.0,19.0,7,19,339,21709,3.0,2.0,2,7,6,1.0,7,4,1,2090,8,19,340,92,1,3256,8,19,337,82,0,8.5,7.0,3.0,0.4817121512296279,1.0,4.0,-3.2037961,0.79010016,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
39,0.0,7.0,7,19,339,21709,5.0,2.0,7,6,1,0.0,6,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,7.1,6.0,3.0,0.1966781059401588,1.0,3.0,-0.94753951,1.6212416,7,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
56,1.0,18.0,7,19,339,21709,3.0,,3,13,6,0.0,7,4,1,210,9,17,302,92,1,2314,9,17,180,82,1988,7.0,6.0,3.0,-0.0883559393493102,3.0,2.0,1.3087171,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45,2.0,19.0,7,19,339,21710,3.0,4.0,10,28,1,1.0,6,4,1,2090,8,19,340,92,1,1658,8,19,337,82,1976,7.0,0.0,2.0,-0.7154308389861421,3.0,3.0,0.18058881,-0.87218261,7,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
41,1.0,14.0,7,19,339,21714,4.0,4.0,10,28,1,2.0,6,4,1,2090,8,19,340,92,1,4077,8,19,337,82,0,7.8,4.0,2.0,0.3676985331138402,2.0,2.0,1.3087171,2.4523828,7,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64,1.0,17.0,7,19,339,21717,3.0,1.0,4,39,1,2.0,6,4,1,814,5,12,133,92,1,322,5,12,130,82,0,8.1,4.0,3.0,0.5957257693454155,3.0,3.0,0.18058881,0.79010016,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
49,1.0,16.0,7,19,339,21717,5.0,1.0,10,28,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,1994,8.2,7.0,2.0,-1.228492120507186,3.0,1.0,1.3087171,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
71,1.0,18.0,7,19,339,21720,6.0,3.0,0,30,6,0.0,7,4,1,1341,14,30,201,92,1,2629,14,30,198,82,1979,3.0,4.0,2.0,0.4817121512296279,3.0,3.0,-0.94753951,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,1.0,16.0,7,19,339,21720,3.0,1.0,4,43,1,1.0,6,4,1,2090,8,19,340,92,1,4121,8,19,337,82,0,7.0,0.0,2.0,0.4817121512296279,3.0,3.0,0.18058881,-0.87218261,7,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
73,2.0,20.0,7,19,339,21726,5.0,1.0,10,28,1,2.0,6,4,1,1435,9,38,404,92,1,2806,9,9,401,82,1973,,7.0,2.0,-0.6014172208703547,2.0,2.0,0.18058881,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
53,2.0,19.0,7,19,339,21734,5.0,1.0,9,5,1,2.0,6,4,1,223,2,1,33,92,1,397,2,1,32,82,2014,8.1,2.0,3.0,-0.6584240299282483,4.0,3.0,1.3087171,0.79010016,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
67,0.0,11.0,7,13,286,21737,2.0,2.0,10,28,1,1.0,6,4,1,795,9,0,131,92,1,1609,9,0,128,82,2020,6.0,6.0,2.0,1.10878705086646,2.0,4.0,0.18058881,-0.87218261,15,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
31,0.0,9.0,7,37,390,21745,5.0,1.0,3,12,6,1.0,7,4,1,2090,8,37,340,92,1,1785,8,37,388,82,0,6.1,6.0,2.0,0.9947734327506724,2.0,2.0,-0.94753951,0.79010016,7,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
56,0.0,7.0,7,37,386,21745,3.0,2.0,7,31,6,0.0,7,4,1,322,8,37,49,92,1,4713,8,37,384,82,1966,3.0,6.0,1.0,-2.368628301665062,4.0,1.0,0.18058881,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
48,1.0,18.0,7,19,61,21755,5.0,1.0,10,28,6,0.0,7,4,1,814,5,12,133,92,1,1647,5,12,130,82,2018,7.1,0.0,1.0,0.2536849149980525,0.0,4.0,1.3087171,-0.041041251,7,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
46,1.0,13.0,7,19,61,21762,5.0,,3,13,6,0.0,7,4,1,1574,7,20,215,92,1,990,7,20,370,82,1997,4.1,6.0,2.0,-0.6584240299282483,4.0,3.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
33,2.0,20.0,7,19,61,21762,6.0,1.0,6,21,6,2.0,7,4,1,421,7,20,215,92,1,816,7,20,212,82,2008,9.1,7.0,2.0,0.2536849149980525,3.0,3.0,1.3087171,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
73,1.0,16.0,7,19,61,21765,7.0,3.0,0,33,6,0.0,7,4,1,1449,14,30,345,92,1,2831,14,30,339,82,2017,8.2,4.0,3.0,-1.228492120507186,3.0,2.0,0.18058881,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
45,2.0,19.0,7,19,61,21770,5.0,2.0,10,28,6,0.0,7,4,1,2090,8,19,340,92,1,2377,8,19,60,82,0,6.0,6.0,3.0,-1.228492120507186,4.0,0.0,0.18058881,0.79010016,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,2.0,19.0,7,19,61,21776,5.0,,3,13,6,0.0,7,4,1,1601,15,33,244,92,1,3111,15,33,241,82,0,7.9,0.0,3.0,-0.6584240299282483,4.0,2.0,0.18058881,-0.87218261,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
65,0.0,9.0,7,19,61,21781,5.0,,7,14,6,0.0,7,4,1,174,0,14,24,92,1,2123,0,14,164,82,1999,6.5,4.0,3.0,1.10878705086646,3.0,3.0,1.3087171,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
73,1.0,15.0,7,19,61,21781,5.0,2.0,10,28,6,0.0,7,4,1,451,9,0,77,92,1,888,9,0,74,82,2014,4.0,4.0,2.0,0.4817121512296279,0.0,4.0,-0.94753951,-0.87218261,7,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
51,0.0,7.0,7,19,61,21785,3.0,,4,39,1,0.0,6,4,1,831,5,12,133,92,1,1677,5,12,130,82,0,0.2,1.0,0.0,0.0256576787664775,0.0,2.0,-3.2037961,2.4523828,7,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51,1.0,15.0,5,12,131,22041,3.0,,3,40,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,8.0,4.0,2.0,0.1966781059401588,1.0,2.0,0.18058881,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
71,2.0,19.0,5,12,131,22041,5.0,3.0,10,28,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,8.2,6.0,1.0,-1.228492120507186,0.0,3.0,0.18058881,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
49,0.0,10.0,5,12,131,22041,4.0,2.0,4,43,6,0.0,7,4,1,1325,14,30,201,92,1,2629,14,30,198,82,1996,0.5,2.0,3.0,-0.6584240299282483,3.0,3.0,-3.2037961,2.4523828,15,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,0.0,11.0,5,12,131,22041,4.0,,4,43,6,1.0,7,4,1,814,5,12,133,92,1,1647,5,12,130,82,1993,7.2,4.0,3.0,-0.6014172208703547,4.0,2.0,-2.0756679,2.4523828,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
56,1.0,17.0,5,12,131,22041,6.0,,4,44,1,1.0,6,4,1,2142,0,32,348,92,1,3872,0,32,287,82,1985,3.0,6.0,3.0,-1.798560211086125,4.0,3.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
55,2.0,19.0,5,12,131,22041,3.0,1.0,8,44,3,0.0,7,2,0,2513,16,38,404,29,0,4876,16,38,401,23,2000,9.4,7.0,2.0,1.621848332387504,3.0,1.0,0.18058881,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
71,2.0,19.0,5,12,131,22041,3.0,1.0,4,39,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,9.0,7.0,1.0,-0.0883559393493102,1.0,1.0,1.3087171,-0.87218261,15,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,1.0,16.0,5,12,131,22041,6.0,,3,13,6,0.0,7,4,1,1350,8,19,203,92,1,2186,8,19,200,82,2017,6.7,4.0,1.0,0.5387189602875215,3.0,3.0,0.18058881,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
31,1.0,14.0,5,12,131,22043,6.0,,6,19,1,2.0,0,4,0,2513,16,38,404,61,1,24,9,22,375,82,2014,4.9,6.0,3.0,-0.0883559393493102,2.0,3.0,0.18058881,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
68,1.0,14.0,5,12,131,22043,4.0,,10,28,6,0.0,7,4,1,2142,0,32,348,92,1,761,0,32,327,82,1968,8.5,4.0,3.0,-1.228492120507186,4.0,3.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
26,1.0,17.0,5,12,131,22043,4.0,,3,3,1,3.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,6.0,4.0,0.0,2.647970895429593,0.0,2.0,-0.94753951,0.79010016,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,0.0,7.0,5,12,131,22043,5.0,2.0,7,6,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,5.1,4.0,3.0,-0.0313491302914166,3.0,2.0,0.18058881,0.79010016,15,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
43,2.0,20.0,5,12,131,22043,5.0,3.0,6,19,1,2.0,5,4,1,1734,14,30,276,92,1,3377,14,30,273,82,2016,8.0,7.0,3.0,-1.000464884275611,4.0,1.0,1.3087171,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
64,2.0,19.0,5,12,131,22043,5.0,,6,21,1,4.0,0,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,5.4,6.0,2.0,-1.456519356738762,4.0,1.0,0.18058881,1.6212416,15,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
56,0.0,11.0,5,12,131,22043,3.0,,8,44,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,8.2,6.0,3.0,0.4817121512296279,2.0,3.0,-0.94753951,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
74,1.0,18.0,5,12,131,22045,5.0,2.0,10,28,1,0.0,7,4,1,1466,14,30,201,92,1,2439,14,30,147,82,1960,9.2,4.0,2.0,0.0256576787664775,0.0,2.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
65,2.0,20.0,5,12,131,22045,6.0,2.0,0,44,6,0.0,7,4,1,828,8,13,288,92,1,1647,5,12,130,82,1957,8.2,6.0,2.0,0.9377666236927784,1.0,2.0,-2.0756679,1.6212416,15,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
64,0.0,7.0,5,12,131,22045,3.0,,10,28,6,0.0,7,4,1,1323,1,25,179,92,1,3434,1,25,176,82,1988,9.0,4.0,3.0,0.3106917240559465,1.0,2.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33,1.0,15.0,5,12,131,22045,5.0,1.0,9,5,1,2.0,2,4,1,1860,7,20,306,92,1,3671,7,20,303,82,2008,6.0,6.0,2.0,-0.6584240299282483,3.0,4.0,-0.94753951,0.79010016,15,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
23,1.0,12.0,5,12,131,22047,3.0,,4,10,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,1.0,7.0,2.0,-0.7154308389861421,3.0,2.0,0.18058881,-0.041041251,15,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
54,1.0,13.0,5,12,131,22047,5.0,3.0,10,28,6,0.0,7,4,1,512,14,30,276,92,1,1046,14,30,273,82,1974,3.0,6.0,1.0,2.305930041082229,2.0,3.0,-2.0756679,-0.87218261,15,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
45,1.0,18.0,5,12,131,22047,3.0,,10,28,6,0.0,7,4,1,708,14,30,342,92,1,1429,14,30,339,82,2001,1.0,6.0,3.0,-0.7154308389861421,3.0,4.0,1.3087171,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
71,2.0,20.0,5,12,131,22049,6.0,2.0,6,21,1,2.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,7.1,2.0,2.0,0.2536849149980525,3.0,3.0,0.18058881,-0.87218261,15,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
66,0.0,11.0,5,12,131,22049,5.0,1.0,10,28,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,1.0,7.0,1.0,-0.6584240299282483,0.0,1.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
32,1.0,14.0,5,12,131,22081,6.0,,3,12,1,2.0,6,4,1,828,8,13,288,92,1,3105,8,37,384,82,2013,7.5,6.0,3.0,-1.741553402028231,4.0,3.0,1.3087171,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
30,2.0,19.0,5,12,131,22081,6.0,,3,13,6,0.0,7,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,7.0,2.0,3.0,-0.2023695574650979,3.0,2.0,1.3087171,-0.041041251,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
32,1.0,13.0,5,12,131,22083,4.0,,0,33,3,3.0,7,2,1,1078,14,30,173,92,1,2169,14,30,170,82,2010,8.3,7.0,2.0,-2.140601065433487,3.0,3.0,0.18058881,0.79010016,15,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
72,2.0,19.0,5,12,131,22085,6.0,,10,28,1,0.0,6,4,1,1350,8,19,203,92,1,1647,5,12,130,82,0,9.8,6.0,2.0,-0.6584240299282483,0.0,2.0,0.18058881,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
72,2.0,20.0,5,12,131,22085,3.0,1.0,10,28,1,0.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,8.2,4.0,2.0,0.1966781059401588,2.0,3.0,1.3087171,-0.87218261,15,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
27,2.0,20.0,5,12,131,22085,6.0,,0,33,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,6.6,6.0,3.0,-1.570532974854549,3.0,4.0,1.3087171,1.6212416,15,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53,0.0,5.0,5,12,131,22085,2.0,1.0,4,43,6,0.0,7,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,6.5,2.0,3.0,-0.5444104118124605,3.0,2.0,0.18058881,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
34,2.0,19.0,5,12,131,22087,6.0,,6,21,0,0.0,7,4,1,76,1,36,14,92,1,152,1,36,14,82,2010,8.9,6.0,3.0,-0.0883559393493102,2.0,3.0,0.18058881,2.4523828,15,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
64,1.0,14.0,5,12,131,22087,5.0,,4,8,1,0.0,4,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,3.4,6.0,1.0,-0.2593763665229915,2.0,4.0,-0.94753951,1.6212416,15,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
47,2.0,19.0,5,12,131,22089,4.0,2.0,3,13,1,1.0,6,4,1,814,5,12,133,92,1,1647,5,12,130,82,0,7.1,6.0,3.0,1.222800668982247,3.0,3.0,1.3087171,-0.87218261,15,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
